Frame,Team,Player,X,Y
321,Team A,7,7.0,33.0
321,Team A,8,46.0,64.0
321,Team A,9,23.0,25.0
321,Team A,10,48.0,28.0
321,Team B,0,66.0,10.0
321,Team B,1,97.0,5.0
321,Team B,2,76.0,8.0
321,Team B,3,61.0,19.0
321,Team B,4,35.0,43.0
321,Team B,5,20.0,29.0
321,Team B,6,21.0,36.0
321,Team B,7,76.0,22.0
321,Team B,8,88.0,27.0
321,Team B,9,70.0,61.0
321,Team B,10,43.0,13.0
322,Team A,0,45.0,43.0
322,Team A,1,54.0,14.0
322,Team A,2,54.0,24.0
322,Team A,3,69.0,53.0
322,Team A,4,33.0,56.0
322,Team A,5,3.0,16.0
322,Team A,6,2.0,62.0
322,Team A,7,6.0,33.0
322,Team A,8,45.0,63.0
322,Team A,9,23.0,25.0
322,Team A,10,48.0,28.0
322,Team B,0,65.0,9.0
322,Team B,1,98.0,6.0
322,Team B,2,77.0,7.0
322,Team B,3,61.0,19.0
322,Team B,4,35.0,44.0
322,Team B,5,21.0,30.0
322,Team B,6,22.0,35.0
322,Team B,7,77.0,21.0
322,Team B,8,88.0,27.0
322,Team B,9,71.0,60.0
322,Team B,10,43.0,13.0
323,Team A,0,45.0,43.0
323,Team A,1,55.0,15.0
323,Team A,2,53.0,25.0
323,Team A,3,70.0,52.0
323,Team A,4,32.0,57.0
323,Team A,5,2.0,17.0
323,Team A,6,3.0,63.0
323,Team A,7,7.0,34.0
323,Team A,8,44.0,62.0
323,Team A,9,23.0,25.0
323,Team A,10,48.0,28.0
323,Team B,0,64.0,10.0
323,Team B,1,99.0,6.0
323,Team B,2,76.0,8.0
323,Team B,3,62.0,18.0
323,Team B,4,36.0,45.0
323,Team B,5,20.0,29.0
323,Team B,6,22.0,35.0
323,Team B,7,76.0,22.0
323,Team B,8,88.0,27.0
323,Team B,9,70.0,61.0
323,Team B,10,43.0,13.0
324,Team A,0,45.0,43.0
324,Team A,1,55.0,15.0
324,Team A,2,52.0,24.0
324,Team A,3,71.0,51.0
324,Team A,4,33.0,56.0
324,Team A,5,3.0,16.0
324,Team A,6,2.0,62.0
324,Team A,7,6.0,33.0
324,Team A,8,45.0,61.0
324,Team A,9,23.0,25.0
324,Team A,10,48.0,28.0
324,Team B,0,65.0,9.0
324,Team B,1,100.0,6.0
324,Team B,2,76.0,8.0
324,Team B,3,61.0,19.0
324,Team B,4,35.0,44.0
324,Team B,5,20.0,29.0
324,Team B,6,22.0,35.0
324,Team B,7,75.0,23.0
324,Team B,8,88.0,27.0
324,Team B,9,70.0,61.0
324,Team B,10,43.0,13.0
325,Team A,0,45.0,43.0
325,Team A,1,55.0,15.0
325,Team A,2,53.0,23.0
325,Team A,3,72.0,52.0
325,Team A,4,33.0,56.0
325,Team A,5,2.0,15.0
325,Team A,6,2.0,62.0
325,Team A,7,6.0,33.0
325,Team A,8,45.0,61.0
325,Team A,9,23.0,25.0
325,Team A,10,48.0,28.0
325,Team B,0,65.0,9.0
325,Team B,1,100.0,6.0
325,Team B,2,76.0,8.0
325,Team B,3,60.0,18.0
325,Team B,4,36.0,45.0
325,Team B,5,20.0,29.0
325,Team B,6,22.0,35.0
325,Team B,7,76.0,22.0
325,Team B,8,88.0,27.0
325,Team B,9,71.0,62.0
325,Team B,10,42.0,12.0
326,Team A,0,45.0,43.0
326,Team A,1,56.0,16.0
326,Team A,2,54.0,24.0
326,Team A,3,71.0,53.0
326,Team A,4,34.0,57.0
326,Team A,5,1.0,16.0
326,Team A,6,2.0,62.0
326,Team A,7,6.0,33.0
326,Team A,8,45.0,61.0
326,Team A,9,23.0,25.0
326,Team A,10,48.0,28.0
326,Team B,0,66.0,8.0
326,Team B,1,100.0,6.0
326,Team B,2,76.0,8.0
326,Team B,3,61.0,19.0
326,Team B,4,35.0,44.0
326,Team B,5,20.0,29.0
326,Team B,6,22.0,35.0
326,Team B,7,76.0,22.0
326,Team B,8,88.0,27.0
326,Team B,9,72.0,63.0
326,Team B,10,43.0,13.0
327,Team A,0,45.0,43.0
327,Team A,1,55.0,15.0
327,Team A,2,54.0,24.0
327,Team A,3,70.0,53.0
327,Team A,4,33.0,56.0
327,Team A,5,2.0,15.0
327,Team A,6,2.0,62.0
327,Team A,7,7.0,32.0
327,Team A,8,45.0,61.0
327,Team A,9,22.0,24.0
327,Team A,10,48.0,28.0
327,Team B,0,67.0,9.0
327,Team B,1,101.0,7.0
327,Team B,2,76.0,8.0
327,Team B,3,62.0,20.0
327,Team B,4,36.0,43.0
327,Team B,5,20.0,29.0
327,Team B,6,22.0,35.0
327,Team B,7,76.0,22.0
327,Team B,8,88.0,27.0
327,Team B,9,71.0,62.0
327,Team B,10,43.0,13.0
328,Team A,0,46.0,42.0
328,Team A,1,56.0,16.0
328,Team A,2,54.0,24.0
328,Team A,3,69.0,53.0
328,Team A,4,33.0,56.0
328,Team A,5,1.0,14.0
328,Team A,6,2.0,62.0
328,Team A,7,8.0,31.0
328,Team A,8,45.0,61.0
328,Team A,9,23.0,25.0
328,Team A,10,48.0,28.0
328,Team B,0,66.0,9.0
328,Team B,1,100.0,6.0
328,Team B,2,76.0,8.0
328,Team B,3,61.0,21.0
328,Team B,4,35.0,44.0
328,Team B,5,20.0,29.0
328,Team B,6,22.0,35.0
328,Team B,7,75.0,21.0
328,Team B,8,87.0,26.0
328,Team B,9,70.0,61.0
328,Team B,10,43.0,13.0
329,Team A,0,47.0,41.0
329,Team A,1,57.0,17.0
329,Team A,2,54.0,24.0
329,Team A,3,70.0,54.0
329,Team A,4,34.0,57.0
329,Team A,5,2.0,15.0
329,Team A,6,2.0,62.0
329,Team A,7,7.0,30.0
329,Team A,8,44.0,60.0
329,Team A,9,23.0,25.0
329,Team A,10,48.0,28.0
329,Team B,0,65.0,10.0
329,Team B,1,100.0,6.0
329,Team B,2,75.0,7.0
329,Team B,3,60.0,20.0
329,Team B,4,36.0,45.0
329,Team B,5,21.0,30.0
329,Team B,6,22.0,35.0
329,Team B,7,76.0,22.0
329,Team B,8,88.0,27.0
329,Team B,9,69.0,60.0
329,Team B,10,44.0,14.0
330,Team A,0,46.0,40.0
330,Team A,1,56.0,16.0
330,Team A,2,53.0,23.0
330,Team A,3,69.0,53.0
330,Team A,4,33.0,56.0
330,Team A,5,2.0,15.0
330,Team A,6,3.0,61.0
330,Team A,7,6.0,31.0
330,Team A,8,45.0,61.0
330,Team A,9,24.0,26.0
330,Team A,10,48.0,28.0
330,Team B,0,65.0,9.0
330,Team B,1,100.0,6.0
330,Team B,2,76.0,8.0
330,Team B,3,59.0,21.0
330,Team B,4,35.0,44.0
330,Team B,5,20.0,29.0
330,Team B,6,23.0,36.0
330,Team B,7,75.0,23.0
330,Team B,8,87.0,26.0
330,Team B,9,70.0,61.0
330,Team B,10,43.0,13.0
331,Team A,0,45.0,41.0
331,Team A,1,55.0,17.0
331,Team A,2,54.0,24.0
331,Team A,3,69.0,53.0
331,Team A,4,33.0,56.0
331,Team A,5,2.0,15.0
331,Team A,6,4.0,60.0
331,Team A,7,5.0,30.0
331,Team A,8,45.0,61.0
331,Team A,9,23.0,27.0
331,Team A,10,49.0,27.0
331,Team B,0,65.0,9.0
331,Team B,1,100.0,6.0
331,Team B,2,76.0,8.0
331,Team B,3,60.0,20.0
331,Team B,4,35.0,44.0
331,Team B,5,20.0,29.0
331,Team B,6,24.0,37.0
331,Team B,7,76.0,24.0
331,Team B,8,88.0,25.0
331,Team B,9,69.0,62.0
331,Team B,10,43.0,13.0
332,Team A,0,45.0,42.0
332,Team A,1,55.0,16.0
332,Team A,2,54.0,24.0
332,Team A,3,69.0,53.0
332,Team A,4,33.0,56.0
332,Team A,5,2.0,15.0
332,Team A,6,3.0,61.0
332,Team A,7,6.0,31.0
332,Team A,8,45.0,61.0
332,Team A,9,23.0,26.0
332,Team A,10,48.0,26.0
332,Team B,0,65.0,9.0
332,Team B,1,100.0,6.0
332,Team B,2,76.0,8.0
332,Team B,3,61.0,19.0
332,Team B,4,34.0,45.0
332,Team B,5,20.0,29.0
332,Team B,6,23.0,36.0
332,Team B,7,76.0,23.0
332,Team B,8,88.0,26.0
332,Team B,9,70.0,61.0
332,Team B,10,43.0,13.0
333,Team A,0,45.0,43.0
333,Team A,1,55.0,15.0
333,Team A,2,53.0,25.0
333,Team A,3,69.0,53.0
333,Team A,4,34.0,57.0
333,Team A,5,2.0,15.0
333,Team A,6,2.0,62.0
333,Team A,7,6.0,32.0
333,Team A,8,44.0,60.0
333,Team A,9,24.0,25.0
333,Team A,10,47.0,25.0
333,Team B,0,64.0,10.0
333,Team B,1,100.0,6.0
333,Team B,2,77.0,7.0
333,Team B,3,61.0,19.0
333,Team B,4,35.0,44.0
333,Team B,5,20.0,29.0
333,Team B,6,22.0,35.0
333,Team B,7,76.0,22.0
333,Team B,8,88.0,27.0
333,Team B,9,70.0,61.0
333,Team B,10,44.0,12.0
334,Team A,0,45.0,43.0
334,Team A,1,55.0,15.0
334,Team A,2,52.0,24.0
334,Team A,3,70.0,54.0
334,Team A,4,33.0,56.0
334,Team A,5,1.0,14.0
334,Team A,6,2.0,62.0
334,Team A,7,6.0,33.0
334,Team A,8,45.0,61.0
334,Team A,9,23.0,25.0
334,Team A,10,48.0,26.0
334,Team B,0,63.0,9.0
334,Team B,1,101.0,7.0
334,Team B,2,76.0,8.0
334,Team B,3,61.0,19.0
334,Team B,4,35.0,44.0
334,Team B,5,20.0,29.0
334,Team B,6,22.0,35.0
334,Team B,7,76.0,22.0
334,Team B,8,89.0,28.0
334,Team B,9,70.0,61.0
334,Team B,10,43.0,13.0
335,Team A,0,45.0,43.0
335,Team A,1,55.0,15.0
335,Team A,2,53.0,25.0
335,Team A,3,69.0,53.0
335,Team A,4,34.0,55.0
335,Team A,5,2.0,15.0
335,Team A,6,1.0,61.0
335,Team A,7,6.0,33.0
335,Team A,8,44.0,60.0
335,Team A,9,24.0,24.0
335,Team A,10,48.0,27.0
335,Team B,0,64.0,9.0
335,Team B,1,100.0,6.0
335,Team B,2,77.0,9.0
335,Team B,3,61.0,19.0
335,Team B,4,35.0,44.0
335,Team B,5,20.0,29.0
335,Team B,6,22.0,35.0
335,Team B,7,76.0,22.0
335,Team B,8,90.0,29.0
335,Team B,9,70.0,61.0
335,Team B,10,44.0,14.0
336,Team A,0,46.0,44.0
336,Team A,1,55.0,15.0
336,Team A,2,54.0,24.0
336,Team A,3,69.0,53.0
336,Team A,4,35.0,54.0
336,Team A,5,2.0,15.0
336,Team A,6,2.0,62.0
336,Team A,7,6.0,33.0
336,Team A,8,43.0,59.0
336,Team A,9,23.0,25.0
336,Team A,10,48.0,28.0
336,Team B,0,65.0,9.0
336,Team B,1,100.0,6.0
336,Team B,2,78.0,8.0
336,Team B,3,62.0,18.0
336,Team B,4,34.0,45.0
336,Team B,5,20.0,29.0
336,Team B,6,22.0,35.0
336,Team B,7,75.0,23.0
336,Team B,8,89.0,28.0
336,Team B,9,69.0,60.0
336,Team B,10,43.0,13.0
337,Team A,0,45.0,43.0
337,Team A,1,55.0,15.0
337,Team A,2,54.0,24.0
337,Team A,3,69.0,53.0
337,Team A,4,34.0,55.0
337,Team A,5,3.0,16.0
337,Team A,6,2.0,62.0
337,Team A,7,6.0,33.0
337,Team A,8,44.0,60.0
337,Team A,9,24.0,24.0
337,Team A,10,49.0,27.0
337,Team B,0,65.0,9.0
337,Team B,1,100.0,6.0
337,Team B,2,77.0,8.0
337,Team B,3,61.0,19.0
337,Team B,4,33.0,44.0
337,Team B,5,20.0,29.0
337,Team B,6,21.0,36.0
337,Team B,7,76.0,22.0
337,Team B,8,90.0,27.0
337,Team B,9,70.0,61.0
337,Team B,10,42.0,12.0
338,Team A,0,45.0,43.0
338,Team A,1,55.0,15.0
338,Team A,2,54.0,24.0
338,Team A,3,69.0,53.0
338,Team A,4,35.0,56.0
338,Team A,5,2.0,17.0
338,Team A,6,2.0,62.0
338,Team A,7,6.0,33.0
338,Team A,8,45.0,61.0
338,Team A,9,23.0,25.0
338,Team A,10,48.0,28.0
338,Team B,0,65.0,9.0
338,Team B,1,101.0,7.0
338,Team B,2,76.0,8.0
338,Team B,3,61.0,19.0
338,Team B,4,34.0,44.0
338,Team B,5,19.0,30.0
338,Team B,6,22.0,37.0
338,Team B,7,76.0,22.0
338,Team B,8,89.0,27.0
338,Team B,9,70.0,61.0
338,Team B,10,43.0,11.0
339,Team A,0,45.0,43.0
339,Team A,1,55.0,15.0
339,Team A,2,53.0,23.0
339,Team A,3,69.0,53.0
339,Team A,4,34.0,56.0
339,Team A,5,3.0,16.0
339,Team A,6,2.0,62.0
339,Team A,7,6.0,33.0
339,Team A,8,44.0,60.0
339,Team A,9,23.0,25.0
339,Team A,10,48.0,28.0
339,Team B,0,65.0,9.0
339,Team B,1,100.0,6.0
339,Team B,2,76.0,8.0
339,Team B,3,61.0,19.0
339,Team B,4,35.0,44.0
339,Team B,5,20.0,29.0
339,Team B,6,21.0,36.0
339,Team B,7,77.0,23.0
339,Team B,8,88.0,27.0
339,Team B,9,70.0,61.0
339,Team B,10,42.0,10.0
340,Team A,0,44.0,44.0
340,Team A,1,55.0,15.0
340,Team A,2,54.0,24.0
340,Team A,3,70.0,52.0
340,Team A,4,33.0,57.0
340,Team A,5,2.0,15.0
340,Team A,6,2.0,62.0
340,Team A,7,7.0,32.0
340,Team A,8,45.0,61.0
340,Team A,9,23.0,25.0
340,Team A,10,48.0,28.0
340,Team B,0,66.0,10.0
340,Team B,1,100.0,6.0
340,Team B,2,76.0,8.0
340,Team B,3,61.0,19.0
340,Team B,4,34.0,45.0
340,Team B,5,21.0,30.0
340,Team B,6,22.0,37.0
340,Team B,7,76.0,22.0
340,Team B,8,88.0,27.0
340,Team B,9,70.0,61.0
340,Team B,10,43.0,11.0
341,Team A,0,45.0,43.0
341,Team A,1,55.0,15.0
341,Team A,2,54.0,24.0
341,Team A,3,69.0,53.0
341,Team A,4,32.0,58.0
341,Team A,5,1.0,14.0
341,Team A,6,2.0,62.0
341,Team A,7,6.0,33.0
341,Team A,8,45.0,61.0
341,Team A,9,22.0,26.0
341,Team A,10,49.0,27.0
341,Team B,0,65.0,9.0
341,Team B,1,100.0,6.0
341,Team B,2,75.0,7.0
341,Team B,3,61.0,19.0
341,Team B,4,35.0,44.0
341,Team B,5,20.0,29.0
341,Team B,6,23.0,36.0
341,Team B,7,75.0,23.0
341,Team B,8,88.0,27.0
341,Team B,9,70.0,61.0
341,Team B,10,43.0,12.0
342,Team A,0,45.0,43.0
342,Team A,1,55.0,15.0
342,Team A,2,54.0,24.0
342,Team A,3,68.0,54.0
342,Team A,4,33.0,57.0
342,Team A,5,2.0,15.0
342,Team A,6,2.0,62.0
342,Team A,7,6.0,33.0
342,Team A,8,46.0,62.0
342,Team A,9,23.0,25.0
342,Team A,10,48.0,28.0
342,Team B,0,65.0,9.0
342,Team B,1,101.0,5.0
342,Team B,2,74.0,6.0
342,Team B,3,61.0,19.0
342,Team B,4,35.0,44.0
342,Team B,5,20.0,29.0
342,Team B,6,22.0,35.0
342,Team B,7,76.0,22.0
342,Team B,8,88.0,27.0
342,Team B,9,70.0,61.0
342,Team B,10,43.0,13.0
343,Team A,0,45.0,43.0
343,Team A,1,55.0,15.0
343,Team A,2,54.0,24.0
343,Team A,3,69.0,55.0
343,Team A,4,33.0,56.0
343,Team A,5,1.0,16.0
343,Team A,6,3.0,63.0
343,Team A,7,6.0,33.0
343,Team A,8,45.0,61.0
343,Team A,9,23.0,25.0
343,Team A,10,49.0,29.0
343,Team B,0,65.0,9.0
343,Team B,1,100.0,6.0
343,Team B,2,75.0,7.0
343,Team B,3,61.0,19.0
343,Team B,4,35.0,44.0
343,Team B,5,21.0,30.0
343,Team B,6,23.0,36.0
343,Team B,7,76.0,22.0
343,Team B,8,87.0,28.0
343,Team B,9,69.0,62.0
343,Team B,10,43.0,13.0
344,Team A,0,46.0,42.0
344,Team A,1,55.0,15.0
344,Team A,2,54.0,24.0
344,Team A,3,69.0,54.0
344,Team A,4,33.0,56.0
344,Team A,5,2.0,15.0
344,Team A,6,2.0,62.0
344,Team A,7,6.0,33.0
344,Team A,8,45.0,61.0
344,Team A,9,24.0,26.0
344,Team A,10,48.0,28.0
344,Team B,0,64.0,10.0
344,Team B,1,100.0,6.0
344,Team B,2,76.0,8.0
344,Team B,3,60.0,20.0
344,Team B,4,36.0,43.0
344,Team B,5,22.0,29.0
344,Team B,6,22.0,35.0
344,Team B,7,75.0,21.0
344,Team B,8,88.0,27.0
344,Team B,9,68.0,61.0
344,Team B,10,43.0,13.0
345,Team A,0,45.0,43.0
345,Team A,1,56.0,16.0
345,Team A,2,54.0,24.0
345,Team A,3,70.0,55.0
345,Team A,4,33.0,56.0
345,Team A,5,2.0,15.0
345,Team A,6,2.0,62.0
345,Team A,7,6.0,33.0
345,Team A,8,45.0,61.0
345,Team A,9,25.0,25.0
345,Team A,10,48.0,28.0
345,Team B,0,65.0,9.0
345,Team B,1,100.0,6.0
345,Team B,2,77.0,9.0
345,Team B,3,61.0,21.0
345,Team B,4,35.0,44.0
345,Team B,5,21.0,29.0
345,Team B,6,23.0,36.0
345,Team B,7,76.0,22.0
345,Team B,8,88.0,27.0
345,Team B,9,69.0,61.0
345,Team B,10,43.0,13.0
346,Team A,0,45.0,43.0
346,Team A,1,55.0,15.0
346,Team A,2,54.0,24.0
346,Team A,3,71.0,54.0
346,Team A,4,33.0,56.0
346,Team A,5,3.0,14.0
346,Team A,6,2.0,62.0
346,Team A,7,7.0,34.0
346,Team A,8,44.0,62.0
346,Team A,9,24.0,26.0
346,Team A,10,48.0,28.0
346,Team B,0,65.0,9.0
346,Team B,1,100.0,6.0
346,Team B,2,78.0,10.0
346,Team B,3,61.0,20.0
346,Team B,4,34.0,45.0
346,Team B,5,20.0,29.0
346,Team B,6,22.0,35.0
346,Team B,7,76.0,22.0
346,Team B,8,88.0,27.0
346,Team B,9,68.0,60.0
346,Team B,10,43.0,13.0
347,Team A,0,46.0,42.0
347,Team A,1,55.0,15.0
347,Team A,2,54.0,24.0
347,Team A,3,70.0,53.0
347,Team A,4,33.0,56.0
347,Team A,5,2.0,15.0
347,Team A,6,2.0,62.0
347,Team A,7,6.0,33.0
347,Team A,8,45.0,61.0
347,Team A,9,23.0,25.0
347,Team A,10,49.0,27.0
347,Team B,0,66.0,8.0
347,Team B,1,101.0,7.0
347,Team B,2,79.0,11.0
347,Team B,3,60.0,19.0
347,Team B,4,35.0,44.0
347,Team B,5,20.0,29.0
347,Team B,6,22.0,35.0
347,Team B,7,76.0,22.0
347,Team B,8,88.0,27.0
347,Team B,9,69.0,59.0
347,Team B,10,43.0,13.0
348,Team A,0,45.0,41.0
348,Team A,1,55.0,15.0
348,Team A,2,54.0,24.0
348,Team A,3,69.0,53.0
348,Team A,4,33.0,56.0
348,Team A,5,1.0,16.0
348,Team A,6,2.0,62.0
348,Team A,7,6.0,33.0
348,Team A,8,45.0,61.0
348,Team A,9,23.0,25.0
348,Team A,10,48.0,28.0
348,Team B,0,65.0,9.0
348,Team B,1,100.0,6.0
348,Team B,2,78.0,10.0
348,Team B,3,59.0,18.0
348,Team B,4,35.0,44.0
348,Team B,5,20.0,29.0
348,Team B,6,22.0,35.0
348,Team B,7,76.0,22.0
348,Team B,8,87.0,28.0
348,Team B,9,70.0,60.0
348,Team B,10,43.0,13.0
349,Team A,0,45.0,42.0
349,Team A,1,55.0,15.0
349,Team A,2,55.0,23.0
349,Team A,3,69.0,53.0
349,Team A,4,32.0,57.0
349,Team A,5,2.0,15.0
349,Team A,6,2.0,62.0
349,Team A,7,6.0,33.0
349,Team A,8,46.0,62.0
349,Team A,9,23.0,25.0
349,Team A,10,49.0,27.0
349,Team B,0,64.0,8.0
349,Team B,1,100.0,6.0
349,Team B,2,79.0,11.0
349,Team B,3,60.0,19.0
349,Team B,4,35.0,44.0
349,Team B,5,21.0,30.0
349,Team B,6,22.0,35.0
349,Team B,7,76.0,22.0
349,Team B,8,88.0,27.0
349,Team B,9,70.0,61.0
349,Team B,10,43.0,13.0
350,Team A,0,45.0,43.0
350,Team A,1,55.0,15.0
350,Team A,2,54.0,24.0
350,Team A,3,69.0,53.0
350,Team A,4,31.0,56.0
350,Team A,5,2.0,15.0
350,Team A,6,2.0,62.0
350,Team A,7,6.0,33.0
350,Team A,8,47.0,63.0
350,Team A,9,22.0,24.0
350,Team A,10,48.0,28.0
350,Team B,0,65.0,9.0
350,Team B,1,100.0,6.0
350,Team B,2,78.0,10.0
350,Team B,3,61.0,18.0
350,Team B,4,35.0,44.0
350,Team B,5,20.0,29.0
350,Team B,6,22.0,35.0
350,Team B,7,77.0,23.0
350,Team B,8,88.0,27.0
350,Team B,9,70.0,61.0
350,Team B,10,43.0,13.0
351,Team A,0,44.0,44.0
351,Team A,1,55.0,15.0
351,Team A,2,54.0,24.0
351,Team A,3,69.0,53.0
351,Team A,4,32.0,57.0
351,Team A,5,2.0,15.0
351,Team A,6,2.0,62.0
351,Team A,7,6.0,33.0
351,Team A,8,46.0,62.0
351,Team A,9,23.0,25.0
351,Team A,10,47.0,27.0
351,Team B,0,65.0,9.0
351,Team B,1,100.0,6.0
351,Team B,2,77.0,9.0
351,Team B,3,61.0,19.0
351,Team B,4,35.0,44.0
351,Team B,5,20.0,29.0
351,Team B,6,23.0,34.0
351,Team B,7,76.0,22.0
351,Team B,8,87.0,26.0
351,Team B,9,69.0,60.0
351,Team B,10,43.0,13.0
352,Team A,0,45.0,43.0
352,Team A,1,55.0,15.0
352,Team A,2,54.0,24.0
352,Team A,3,70.0,52.0
352,Team A,4,31.0,58.0
352,Team A,5,2.0,15.0
352,Team A,6,2.0,62.0
352,Team A,7,6.0,33.0
352,Team A,8,45.0,61.0
352,Team A,9,23.0,25.0
352,Team A,10,48.0,28.0
352,Team B,0,65.0,9.0
352,Team B,1,100.0,6.0
352,Team B,2,78.0,8.0
352,Team B,3,61.0,19.0
352,Team B,4,36.0,45.0
352,Team B,5,20.0,29.0
352,Team B,6,22.0,35.0
352,Team B,7,76.0,22.0
352,Team B,8,88.0,27.0
352,Team B,9,70.0,61.0
352,Team B,10,43.0,13.0
353,Team A,0,45.0,43.0
353,Team A,1,56.0,14.0
353,Team A,2,54.0,24.0
353,Team A,3,69.0,53.0
353,Team A,4,32.0,57.0
353,Team A,5,2.0,15.0
353,Team A,6,2.0,62.0
353,Team A,7,6.0,33.0
353,Team A,8,45.0,61.0
353,Team A,9,23.0,25.0
353,Team A,10,49.0,27.0
353,Team B,0,65.0,9.0
353,Team B,1,100.0,6.0
353,Team B,2,79.0,9.0
353,Team B,3,61.0,19.0
353,Team B,4,35.0,44.0
353,Team B,5,20.0,29.0
353,Team B,6,23.0,36.0
353,Team B,7,76.0,22.0
353,Team B,8,88.0,27.0
353,Team B,9,70.0,61.0
353,Team B,10,43.0,13.0
354,Team A,0,45.0,43.0
354,Team A,1,55.0,15.0
354,Team A,2,54.0,24.0
354,Team A,3,69.0,53.0
354,Team A,4,33.0,56.0
354,Team A,5,3.0,14.0
354,Team A,6,3.0,61.0
354,Team A,7,7.0,34.0
354,Team A,8,45.0,61.0
354,Team A,9,22.0,24.0
354,Team A,10,48.0,28.0
354,Team B,0,65.0,9.0
354,Team B,1,100.0,6.0
354,Team B,2,80.0,8.0
354,Team B,3,61.0,19.0
354,Team B,4,35.0,44.0
354,Team B,5,20.0,29.0
354,Team B,6,22.0,35.0
354,Team B,7,75.0,21.0
354,Team B,8,88.0,27.0
354,Team B,9,71.0,60.0
354,Team B,10,44.0,14.0
355,Team A,0,45.0,43.0
355,Team A,1,55.0,15.0
355,Team A,2,55.0,23.0
355,Team A,3,68.0,54.0
355,Team A,4,34.0,55.0
355,Team A,5,2.0,15.0
355,Team A,6,4.0,62.0
355,Team A,7,6.0,33.0
355,Team A,8,45.0,61.0
355,Team A,9,23.0,25.0
355,Team A,10,48.0,28.0
355,Team B,0,64.0,8.0
355,Team B,1,100.0,6.0
355,Team B,2,79.0,8.0
355,Team B,3,62.0,18.0
355,Team B,4,36.0,43.0
355,Team B,5,20.0,29.0
355,Team B,6,23.0,34.0
355,Team B,7,76.0,22.0
355,Team B,8,88.0,27.0
355,Team B,9,70.0,61.0
355,Team B,10,43.0,13.0
356,Team A,0,44.0,42.0
356,Team A,1,55.0,15.0
356,Team A,2,54.0,24.0
356,Team A,3,69.0,53.0
356,Team A,4,33.0,56.0
356,Team A,5,2.0,15.0
356,Team A,6,5.0,61.0
356,Team A,7,7.0,32.0
356,Team A,8,46.0,60.0
356,Team A,9,23.0,25.0
356,Team A,10,49.0,27.0
356,Team B,0,65.0,9.0
356,Team B,1,100.0,6.0
356,Team B,2,78.0,8.0
356,Team B,3,61.0,17.0
356,Team B,4,35.0,44.0
356,Team B,5,20.0,29.0
356,Team B,6,22.0,33.0
356,Team B,7,76.0,22.0
356,Team B,8,89.0,28.0
356,Team B,9,70.0,61.0
356,Team B,10,42.0,12.0
357,Team A,0,45.0,43.0
357,Team A,1,54.0,16.0
357,Team A,2,54.0,24.0
357,Team A,3,70.0,52.0
357,Team A,4,33.0,56.0
357,Team A,5,1.0,14.0
357,Team A,6,4.0,62.0
357,Team A,7,6.0,31.0
357,Team A,8,45.0,61.0
357,Team A,9,23.0,25.0
357,Team A,10,48.0,28.0
357,Team B,0,65.0,9.0
357,Team B,1,100.0,6.0
357,Team B,2,77.0,8.0
357,Team B,3,61.0,18.0
357,Team B,4,36.0,45.0
357,Team B,5,20.0,29.0
357,Team B,6,22.0,34.0
357,Team B,7,76.0,22.0
357,Team B,8,88.0,27.0
357,Team B,9,70.0,61.0
357,Team B,10,43.0,13.0
358,Team A,0,45.0,43.0
358,Team A,1,53.0,15.0
358,Team A,2,54.0,24.0
358,Team A,3,69.0,53.0
358,Team A,4,33.0,56.0
358,Team A,5,0.0,15.0
358,Team A,6,3.0,62.0
358,Team A,7,6.0,32.0
358,Team A,8,45.0,61.0
358,Team A,9,23.0,25.0
358,Team A,10,49.0,29.0
358,Team B,0,65.0,9.0
358,Team B,1,100.0,6.0
358,Team B,2,76.0,8.0
358,Team B,3,61.0,19.0
358,Team B,4,35.0,46.0
358,Team B,5,21.0,30.0
358,Team B,6,22.0,35.0
358,Team B,7,76.0,22.0
358,Team B,8,89.0,28.0
358,Team B,9,70.0,61.0
358,Team B,10,44.0,14.0
359,Team A,0,45.0,43.0
359,Team A,1,54.0,15.0
359,Team A,2,54.0,24.0
359,Team A,3,69.0,53.0
359,Team A,4,33.0,56.0
359,Team A,5,1.0,15.0
359,Team A,6,2.0,62.0
359,Team A,7,5.0,33.0
359,Team A,8,45.0,61.0
359,Team A,9,23.0,25.0
359,Team A,10,48.0,28.0
359,Team B,0,65.0,9.0
359,Team B,1,100.0,6.0
359,Team B,2,76.0,8.0
359,Team B,3,61.0,19.0
359,Team B,4,35.0,45.0
359,Team B,5,20.0,29.0
359,Team B,6,22.0,35.0
359,Team B,7,76.0,22.0
359,Team B,8,88.0,27.0
359,Team B,9,70.0,61.0
359,Team B,10,43.0,13.0
360,Team A,0,45.0,43.0
360,Team A,1,55.0,15.0
360,Team A,2,54.0,24.0
360,Team A,3,69.0,53.0
360,Team A,4,33.0,56.0
360,Team A,5,0.0,16.0
360,Team A,6,2.0,62.0
360,Team A,7,6.0,33.0
360,Team A,8,45.0,61.0
360,Team A,9,23.0,25.0
360,Team A,10,48.0,28.0
360,Team B,0,64.0,8.0
360,Team B,1,100.0,6.0
360,Team B,2,76.0,8.0
360,Team B,3,61.0,19.0
360,Team B,4,35.0,44.0
360,Team B,5,20.0,29.0
360,Team B,6,23.0,36.0
360,Team B,7,77.0,21.0
360,Team B,8,87.0,26.0
360,Team B,9,70.0,61.0
360,Team B,10,43.0,13.0
361,Team A,0,45.0,43.0
